source,target,weight,distance,source_name,target_name
2268759673,2298901106,1,1.0,Karan Singhal,E. Vedadi
2269258459,2298901106,1,1.0,Le Hou,E. Vedadi
2291172852,2298901106,1,1.0,Albert Webson,E. Vedadi
2269148145,2298901106,1,1.0,Kavita Kulkarni,E. Vedadi
2268760043,2298901106,1,1.0,S. Mahdavi,E. Vedadi
2298901106,52326632,1,1.0,E. Vedadi,Christopher Semturs
2051681709,2298901106,1,1.0,Juraj Gottweis,E. Vedadi
2269147696,2298901106,1,1.0,Joelle K. Barral,E. Vedadi
2269148566,2298901106,1,1.0,Katherine Chou,E. Vedadi
2084098271,2298901106,1,1.0,Greg S. Corrado,E. Vedadi
2269148232,2298901106,1,1.0,Yossi Matias,E. Vedadi
2213433382,2298901106,1,1.0,A. Karthikesalingam,E. Vedadi
144223091,2298901106,1,1.0,Vivek Natarajan,E. Vedadi
2213266,40151244,1,1.0,Nenad Tomašev,Shekoofeh Azizi
2213266,2268759673,1,1.0,Nenad Tomašev,Karan Singhal
2213266,2269258459,1,1.0,Nenad Tomašev,Le Hou
2213266,2291172852,1,1.0,Nenad Tomašev,Albert Webson
2213266,2269148145,1,1.0,Nenad Tomašev,Kavita Kulkarni
2213266,2268760043,1,1.0,Nenad Tomašev,S. Mahdavi
2213266,52326632,1,1.0,Nenad Tomašev,Christopher Semturs
2051681709,2213266,1,1.0,Juraj Gottweis,Nenad Tomašev
2213266,2269147696,1,1.0,Nenad Tomašev,Joelle K. Barral
2213266,2269148566,1,1.0,Nenad Tomašev,Katherine Chou
2084098271,2213266,1,1.0,Greg S. Corrado,Nenad Tomašev
2213266,2269148232,1,1.0,Nenad Tomašev,Yossi Matias
2213266,2213433382,1,1.0,Nenad Tomašev,A. Karthikesalingam
144223091,2213266,1,1.0,Vivek Natarajan,Nenad Tomašev
2268759673,40151244,1,1.0,Karan Singhal,Shekoofeh Azizi
2269258459,40151244,1,1.0,Le Hou,Shekoofeh Azizi
2291172852,40151244,1,1.0,Albert Webson,Shekoofeh Azizi
2269148145,40151244,1,1.0,Kavita Kulkarni,Shekoofeh Azizi
2268760043,40151244,1,1.0,S. Mahdavi,Shekoofeh Azizi
40151244,52326632,1,1.0,Shekoofeh Azizi,Christopher Semturs
2051681709,40151244,1,1.0,Juraj Gottweis,Shekoofeh Azizi
2269147696,40151244,1,1.0,Joelle K. Barral,Shekoofeh Azizi
2269148566,40151244,1,1.0,Katherine Chou,Shekoofeh Azizi
2084098271,40151244,1,1.0,Greg S. Corrado,Shekoofeh Azizi
2269148232,40151244,1,1.0,Yossi Matias,Shekoofeh Azizi
2213433382,40151244,1,1.0,A. Karthikesalingam,Shekoofeh Azizi
144223091,40151244,1,1.0,Vivek Natarajan,Shekoofeh Azizi
2268759673,2269258459,1,1.0,Karan Singhal,Le Hou
2268759673,2291172852,1,1.0,Karan Singhal,Albert Webson
2268759673,2269148145,1,1.0,Karan Singhal,Kavita Kulkarni
2268759673,2268760043,1,1.0,Karan Singhal,S. Mahdavi
2268759673,52326632,1,1.0,Karan Singhal,Christopher Semturs
2051681709,2268759673,1,1.0,Juraj Gottweis,Karan Singhal
2268759673,2269147696,1,1.0,Karan Singhal,Joelle K. Barral
2268759673,2269148566,1,1.0,Karan Singhal,Katherine Chou
2084098271,2268759673,1,1.0,Greg S. Corrado,Karan Singhal
2268759673,2269148232,1,1.0,Karan Singhal,Yossi Matias
2213433382,2268759673,1,1.0,A. Karthikesalingam,Karan Singhal
144223091,2268759673,1,1.0,Vivek Natarajan,Karan Singhal
2269258459,2291172852,1,1.0,Le Hou,Albert Webson
2269148145,2269258459,1,1.0,Kavita Kulkarni,Le Hou
2268760043,2269258459,1,1.0,S. Mahdavi,Le Hou
2269258459,52326632,1,1.0,Le Hou,Christopher Semturs
2051681709,2269258459,1,1.0,Juraj Gottweis,Le Hou
2269147696,2269258459,1,1.0,Joelle K. Barral,Le Hou
2269148566,2269258459,1,1.0,Katherine Chou,Le Hou
2084098271,2269258459,1,1.0,Greg S. Corrado,Le Hou
2269148232,2269258459,1,1.0,Yossi Matias,Le Hou
2213433382,2269258459,1,1.0,A. Karthikesalingam,Le Hou
144223091,2269258459,1,1.0,Vivek Natarajan,Le Hou
2269148145,2291172852,1,1.0,Kavita Kulkarni,Albert Webson
2268760043,2291172852,1,1.0,S. Mahdavi,Albert Webson
2291172852,52326632,1,1.0,Albert Webson,Christopher Semturs
2051681709,2291172852,1,1.0,Juraj Gottweis,Albert Webson
2269147696,2291172852,1,1.0,Joelle K. Barral,Albert Webson
2269148566,2291172852,1,1.0,Katherine Chou,Albert Webson
2084098271,2291172852,1,1.0,Greg S. Corrado,Albert Webson
2269148232,2291172852,1,1.0,Yossi Matias,Albert Webson
2213433382,2291172852,1,1.0,A. Karthikesalingam,Albert Webson
144223091,2291172852,1,1.0,Vivek Natarajan,Albert Webson
2268760043,2269148145,1,1.0,S. Mahdavi,Kavita Kulkarni
2269148145,52326632,1,1.0,Kavita Kulkarni,Christopher Semturs
2051681709,2269148145,1,1.0,Juraj Gottweis,Kavita Kulkarni
2269147696,2269148145,1,1.0,Joelle K. Barral,Kavita Kulkarni
2269148145,2269148566,1,1.0,Kavita Kulkarni,Katherine Chou
2084098271,2269148145,1,1.0,Greg S. Corrado,Kavita Kulkarni
2269148145,2269148232,1,1.0,Kavita Kulkarni,Yossi Matias
2213433382,2269148145,1,1.0,A. Karthikesalingam,Kavita Kulkarni
144223091,2269148145,1,1.0,Vivek Natarajan,Kavita Kulkarni
2268760043,52326632,1,1.0,S. Mahdavi,Christopher Semturs
2051681709,2268760043,1,1.0,Juraj Gottweis,S. Mahdavi
2268760043,2269147696,1,1.0,S. Mahdavi,Joelle K. Barral
2268760043,2269148566,1,1.0,S. Mahdavi,Katherine Chou
2084098271,2268760043,1,1.0,Greg S. Corrado,S. Mahdavi
2268760043,2269148232,1,1.0,S. Mahdavi,Yossi Matias
2213433382,2268760043,1,1.0,A. Karthikesalingam,S. Mahdavi
144223091,2268760043,1,1.0,Vivek Natarajan,S. Mahdavi
2051681709,52326632,1,1.0,Juraj Gottweis,Christopher Semturs
2269147696,52326632,1,1.0,Joelle K. Barral,Christopher Semturs
2269148566,52326632,1,1.0,Katherine Chou,Christopher Semturs
2084098271,52326632,1,1.0,Greg S. Corrado,Christopher Semturs
2269148232,52326632,1,1.0,Yossi Matias,Christopher Semturs
2213433382,52326632,1,1.0,A. Karthikesalingam,Christopher Semturs
144223091,52326632,1,1.0,Vivek Natarajan,Christopher Semturs
2051681709,2269147696,1,1.0,Juraj Gottweis,Joelle K. Barral
2051681709,2269148566,1,1.0,Juraj Gottweis,Katherine Chou
2051681709,2084098271,1,1.0,Juraj Gottweis,Greg S. Corrado
2051681709,2269148232,1,1.0,Juraj Gottweis,Yossi Matias
2051681709,2213433382,1,1.0,Juraj Gottweis,A. Karthikesalingam
144223091,2051681709,1,1.0,Vivek Natarajan,Juraj Gottweis
2269147696,2269148566,1,1.0,Joelle K. Barral,Katherine Chou
2084098271,2269147696,1,1.0,Greg S. Corrado,Joelle K. Barral
2269147696,2269148232,1,1.0,Joelle K. Barral,Yossi Matias
2213433382,2269147696,1,1.0,A. Karthikesalingam,Joelle K. Barral
144223091,2269147696,1,1.0,Vivek Natarajan,Joelle K. Barral
2084098271,2269148566,1,1.0,Greg S. Corrado,Katherine Chou
2269148232,2269148566,1,1.0,Yossi Matias,Katherine Chou
2213433382,2269148566,1,1.0,A. Karthikesalingam,Katherine Chou
144223091,2269148566,1,1.0,Vivek Natarajan,Katherine Chou
2084098271,2269148232,1,1.0,Greg S. Corrado,Yossi Matias
2084098271,2213433382,1,1.0,Greg S. Corrado,A. Karthikesalingam
144223091,2084098271,1,1.0,Vivek Natarajan,Greg S. Corrado
2213433382,2269148232,1,1.0,A. Karthikesalingam,Yossi Matias
144223091,2269148232,1,1.0,Vivek Natarajan,Yossi Matias
144223091,2213433382,1,1.0,Vivek Natarajan,A. Karthikesalingam
2350447013,72729174,1,1.0,Andrew Nguyen,Rajeev Ronanki
1807005,2193691,1,1.0,V. C. Müller,N. Bostrom
2999175,47495965,1,1.0,T. Abuhmed,Sajid Ali
1412328163,47495965,1,1.0,Shaker El-Sappagh,Sajid Ali
2065671060,47495965,1,1.0,Khan Muhammad,Sajid Ali
2151319597,47495965,1,1.0,J. Alonso-Moral,Sajid Ali
144833154,47495965,1,1.0,R. Confalonieri,Sajid Ali
1704327,47495965,1,1.0,Riccardo Guidotti,Sajid Ali
47495965,9221552,1,1.0,Sajid Ali,J. Ser
1423321194,47495965,1,1.0,N. Díaz-Rodríguez,Sajid Ali
2098723448,47495965,1,1.0,Francisco Herrera,Sajid Ali
1412328163,2999175,1,1.0,Shaker El-Sappagh,T. Abuhmed
2065671060,2999175,1,1.0,Khan Muhammad,T. Abuhmed
2151319597,2999175,1,1.0,J. Alonso-Moral,T. Abuhmed
144833154,2999175,1,1.0,R. Confalonieri,T. Abuhmed
1704327,2999175,1,1.0,Riccardo Guidotti,T. Abuhmed
2999175,9221552,1,1.0,T. Abuhmed,J. Ser
1423321194,2999175,1,1.0,N. Díaz-Rodríguez,T. Abuhmed
2098723448,2999175,1,1.0,Francisco Herrera,T. Abuhmed
1412328163,2065671060,1,1.0,Shaker El-Sappagh,Khan Muhammad
1412328163,2151319597,1,1.0,Shaker El-Sappagh,J. Alonso-Moral
1412328163,144833154,1,1.0,Shaker El-Sappagh,R. Confalonieri
1412328163,1704327,1,1.0,Shaker El-Sappagh,Riccardo Guidotti
1412328163,9221552,1,1.0,Shaker El-Sappagh,J. Ser
1412328163,1423321194,1,1.0,Shaker El-Sappagh,N. Díaz-Rodríguez
1412328163,2098723448,1,1.0,Shaker El-Sappagh,Francisco Herrera
2065671060,2151319597,1,1.0,Khan Muhammad,J. Alonso-Moral
144833154,2065671060,1,1.0,R. Confalonieri,Khan Muhammad
1704327,2065671060,1,1.0,Riccardo Guidotti,Khan Muhammad
2065671060,9221552,1,1.0,Khan Muhammad,J. Ser
1423321194,2065671060,1,1.0,N. Díaz-Rodríguez,Khan Muhammad
2065671060,2098723448,1,1.0,Khan Muhammad,Francisco Herrera
144833154,2151319597,1,1.0,R. Confalonieri,J. Alonso-Moral
1704327,2151319597,1,1.0,Riccardo Guidotti,J. Alonso-Moral
2151319597,9221552,1,1.0,J. Alonso-Moral,J. Ser
1423321194,2151319597,1,1.0,N. Díaz-Rodríguez,J. Alonso-Moral
2098723448,2151319597,1,1.0,Francisco Herrera,J. Alonso-Moral
144833154,1704327,1,1.0,R. Confalonieri,Riccardo Guidotti
144833154,9221552,1,1.0,R. Confalonieri,J. Ser
1423321194,144833154,1,1.0,N. Díaz-Rodríguez,R. Confalonieri
144833154,2098723448,1,1.0,R. Confalonieri,Francisco Herrera
1704327,9221552,1,1.0,Riccardo Guidotti,J. Ser
1423321194,1704327,1,1.0,N. Díaz-Rodríguez,Riccardo Guidotti
1704327,2098723448,1,1.0,Riccardo Guidotti,Francisco Herrera
1423321194,9221552,1,1.0,N. Díaz-Rodríguez,J. Ser
1423321194,2098723448,1,1.0,N. Díaz-Rodríguez,Francisco Herrera
2150439478,2336957677,1,1.0,Xin Yang,Kang Zhang
2115568943,2336957677,1,1.0,Yifei Wang,Kang Zhang
2336957677,2341465150,1,1.0,Kang Zhang,Yunfang Yu
2257481824,2336957677,1,1.0,Niu Huang,Kang Zhang
2336957677,2341278744,1,1.0,Kang Zhang,Gen Li
2336957677,2341320480,1,1.0,Kang Zhang,Xiaokun Li
2321665003,2336957677,1,1.0,Joseph Wu,Kang Zhang
2144996119,2336957677,1,1.0,Shengyong Yang,Kang Zhang
2115568943,2150439478,1,1.0,Yifei Wang,Xin Yang
2150439478,2341465150,1,1.0,Xin Yang,Yunfang Yu
2150439478,2257481824,1,1.0,Xin Yang,Niu Huang
2150439478,2341278744,1,1.0,Xin Yang,Gen Li
2150439478,2341320480,1,1.0,Xin Yang,Xiaokun Li
2150439478,2321665003,1,1.0,Xin Yang,Joseph Wu
2144996119,2150439478,1,1.0,Shengyong Yang,Xin Yang
2115568943,2341465150,1,1.0,Yifei Wang,Yunfang Yu
2115568943,2257481824,1,1.0,Yifei Wang,Niu Huang
2115568943,2341278744,1,1.0,Yifei Wang,Gen Li
2115568943,2341320480,1,1.0,Yifei Wang,Xiaokun Li
2115568943,2321665003,1,1.0,Yifei Wang,Joseph Wu
2115568943,2144996119,1,1.0,Yifei Wang,Shengyong Yang
2257481824,2341465150,1,1.0,Niu Huang,Yunfang Yu
2341278744,2341465150,1,1.0,Gen Li,Yunfang Yu
2341320480,2341465150,1,1.0,Xiaokun Li,Yunfang Yu
2321665003,2341465150,1,1.0,Joseph Wu,Yunfang Yu
2144996119,2341465150,1,1.0,Shengyong Yang,Yunfang Yu
2257481824,2341278744,1,1.0,Niu Huang,Gen Li
2257481824,2341320480,1,1.0,Niu Huang,Xiaokun Li
2257481824,2321665003,1,1.0,Niu Huang,Joseph Wu
2144996119,2257481824,1,1.0,Shengyong Yang,Niu Huang
2341278744,2341320480,1,1.0,Gen Li,Xiaokun Li
2321665003,2341278744,1,1.0,Joseph Wu,Gen Li
2144996119,2341278744,1,1.0,Shengyong Yang,Gen Li
2321665003,2341320480,1,1.0,Joseph Wu,Xiaokun Li
2144996119,2341320480,1,1.0,Shengyong Yang,Xiaokun Li
2144996119,2321665003,1,1.0,Shengyong Yang,Joseph Wu
1669767608,47978704,1,1.0,Lijia Chen,Pingping Chen
144264986,1669767608,1,1.0,Zhijian Lin,Lijia Chen
144264986,47978704,1,1.0,Zhijian Lin,Pingping Chen
119462164,123247135,1,1.0,Shakked Noy,Whitney Zhang
2427076,46506460,1,1.0,Tianfan Fu,Hanchen Wang
46506460,93584228,1,1.0,Hanchen Wang,Yuanqi Du
2153575781,46506460,1,1.0,Wenhao Gao,Hanchen Wang
46506460,49454094,1,1.0,Hanchen Wang,Kexin Huang
2117941801,46506460,1,1.0,Ziming Liu,Hanchen Wang
46506460,89356020,1,1.0,Hanchen Wang,P. Chandak
1563693999,46506460,1,1.0,Shengchao Liu,Hanchen Wang
2226485816,46506460,1,1.0,Peter Van Katwyk,Hanchen Wang
46506460,48860334,1,1.0,Hanchen Wang,Andreea Deac
2047844,46506460,1,1.0,Anima Anandkumar,Hanchen Wang
46354410,46506460,1,1.0,K. Bergen,Hanchen Wang
2188778449,46506460,1,1.0,Carla P. Gomes,Hanchen Wang
2226475487,46506460,1,1.0,Shirley Ho,Hanchen Wang
143967473,46506460,1,1.0,Pushmeet Kohli,Hanchen Wang
1764249,46506460,1,1.0,Joan Lasenby,Hanchen Wang
1702139,46506460,1,1.0,J. Leskovec,Hanchen Wang
2110264337,46506460,1,1.0,Tie-Yan Liu,Hanchen Wang
2613935,46506460,1,1.0,A. Manrai,Hanchen Wang
2226493959,46506460,1,1.0,D. Marks,Hanchen Wang
2378027,46506460,1,1.0,Bharath Ramsundar,Hanchen Wang
2159642226,46506460,1,1.0,Le Song,Hanchen Wang
1738536,46506460,1,1.0,Jimeng Sun,Hanchen Wang
2115854801,46506460,1,1.0,Jian Tang,Hanchen Wang
3444569,46506460,1,1.0,Petar Velickovic,Hanchen Wang
2228923747,46506460,1,1.0,Max Welling,Hanchen Wang
2359205623,46506460,1,1.0,Linfeng Zhang,Hanchen Wang
13027820,46506460,1,1.0,Connor W. Coley,Hanchen Wang
1865800402,46506460,1,1.0,Y. Bengio,Hanchen Wang
2095762,46506460,1,1.0,M. Zitnik,Hanchen Wang
2427076,93584228,1,1.0,Tianfan Fu,Yuanqi Du
2153575781,2427076,1,1.0,Wenhao Gao,Tianfan Fu
2427076,49454094,1,1.0,Tianfan Fu,Kexin Huang
2117941801,2427076,1,1.0,Ziming Liu,Tianfan Fu
2427076,89356020,1,1.0,Tianfan Fu,P. Chandak
1563693999,2427076,1,1.0,Shengchao Liu,Tianfan Fu
2226485816,2427076,1,1.0,Peter Van Katwyk,Tianfan Fu
2427076,48860334,1,1.0,Tianfan Fu,Andreea Deac
2047844,2427076,1,1.0,Anima Anandkumar,Tianfan Fu
2427076,46354410,1,1.0,Tianfan Fu,K. Bergen
2188778449,2427076,1,1.0,Carla P. Gomes,Tianfan Fu
2226475487,2427076,1,1.0,Shirley Ho,Tianfan Fu
143967473,2427076,1,1.0,Pushmeet Kohli,Tianfan Fu
1764249,2427076,1,1.0,Joan Lasenby,Tianfan Fu
1702139,2427076,1,1.0,J. Leskovec,Tianfan Fu
2110264337,2427076,1,1.0,Tie-Yan Liu,Tianfan Fu
2427076,2613935,1,1.0,Tianfan Fu,A. Manrai
2226493959,2427076,1,1.0,D. Marks,Tianfan Fu
2378027,2427076,1,1.0,Bharath Ramsundar,Tianfan Fu
2159642226,2427076,1,1.0,Le Song,Tianfan Fu
1738536,2427076,1,1.0,Jimeng Sun,Tianfan Fu
2115854801,2427076,1,1.0,Jian Tang,Tianfan Fu
2427076,3444569,1,1.0,Tianfan Fu,Petar Velickovic
2228923747,2427076,1,1.0,Max Welling,Tianfan Fu
2359205623,2427076,1,1.0,Linfeng Zhang,Tianfan Fu
13027820,2427076,1,1.0,Connor W. Coley,Tianfan Fu
1865800402,2427076,1,1.0,Y. Bengio,Tianfan Fu
2095762,2427076,1,1.0,M. Zitnik,Tianfan Fu
2153575781,93584228,1,1.0,Wenhao Gao,Yuanqi Du
49454094,93584228,1,1.0,Kexin Huang,Yuanqi Du
2117941801,93584228,1,1.0,Ziming Liu,Yuanqi Du
89356020,93584228,1,1.0,P. Chandak,Yuanqi Du
1563693999,93584228,1,1.0,Shengchao Liu,Yuanqi Du
2226485816,93584228,1,1.0,Peter Van Katwyk,Yuanqi Du
48860334,93584228,1,1.0,Andreea Deac,Yuanqi Du
2047844,93584228,1,1.0,Anima Anandkumar,Yuanqi Du
46354410,93584228,1,1.0,K. Bergen,Yuanqi Du
2188778449,93584228,1,1.0,Carla P. Gomes,Yuanqi Du
2226475487,93584228,1,1.0,Shirley Ho,Yuanqi Du
143967473,93584228,1,1.0,Pushmeet Kohli,Yuanqi Du
1764249,93584228,1,1.0,Joan Lasenby,Yuanqi Du
1702139,93584228,1,1.0,J. Leskovec,Yuanqi Du
2110264337,93584228,1,1.0,Tie-Yan Liu,Yuanqi Du
2613935,93584228,1,1.0,A. Manrai,Yuanqi Du
2226493959,93584228,1,1.0,D. Marks,Yuanqi Du
2378027,93584228,1,1.0,Bharath Ramsundar,Yuanqi Du
2159642226,93584228,1,1.0,Le Song,Yuanqi Du
1738536,93584228,1,1.0,Jimeng Sun,Yuanqi Du
2115854801,93584228,1,1.0,Jian Tang,Yuanqi Du
3444569,93584228,1,1.0,Petar Velickovic,Yuanqi Du
2228923747,93584228,1,1.0,Max Welling,Yuanqi Du
2359205623,93584228,1,1.0,Linfeng Zhang,Yuanqi Du
13027820,93584228,1,1.0,Connor W. Coley,Yuanqi Du
1865800402,93584228,1,1.0,Y. Bengio,Yuanqi Du
2095762,93584228,1,1.0,M. Zitnik,Yuanqi Du
2153575781,49454094,1,1.0,Wenhao Gao,Kexin Huang
2117941801,2153575781,1,1.0,Ziming Liu,Wenhao Gao
2153575781,89356020,1,1.0,Wenhao Gao,P. Chandak
1563693999,2153575781,1,1.0,Shengchao Liu,Wenhao Gao
2153575781,2226485816,1,1.0,Wenhao Gao,Peter Van Katwyk
2153575781,48860334,1,1.0,Wenhao Gao,Andreea Deac
2047844,2153575781,1,1.0,Anima Anandkumar,Wenhao Gao
2153575781,46354410,1,1.0,Wenhao Gao,K. Bergen
2153575781,2188778449,1,1.0,Wenhao Gao,Carla P. Gomes
2153575781,2226475487,1,1.0,Wenhao Gao,Shirley Ho
143967473,2153575781,1,1.0,Pushmeet Kohli,Wenhao Gao
1764249,2153575781,1,1.0,Joan Lasenby,Wenhao Gao
1702139,2153575781,1,1.0,J. Leskovec,Wenhao Gao
2110264337,2153575781,1,1.0,Tie-Yan Liu,Wenhao Gao
2153575781,2613935,1,1.0,Wenhao Gao,A. Manrai
2153575781,2226493959,1,1.0,Wenhao Gao,D. Marks
2153575781,2378027,1,1.0,Wenhao Gao,Bharath Ramsundar
2153575781,2159642226,1,1.0,Wenhao Gao,Le Song
1738536,2153575781,1,1.0,Jimeng Sun,Wenhao Gao
2115854801,2153575781,1,1.0,Jian Tang,Wenhao Gao
2153575781,3444569,1,1.0,Wenhao Gao,Petar Velickovic
2153575781,2228923747,1,1.0,Wenhao Gao,Max Welling
2153575781,2359205623,1,1.0,Wenhao Gao,Linfeng Zhang
13027820,2153575781,1,1.0,Connor W. Coley,Wenhao Gao
1865800402,2153575781,1,1.0,Y. Bengio,Wenhao Gao
2095762,2153575781,1,1.0,M. Zitnik,Wenhao Gao
2117941801,49454094,1,1.0,Ziming Liu,Kexin Huang
49454094,89356020,1,1.0,Kexin Huang,P. Chandak
1563693999,49454094,1,1.0,Shengchao Liu,Kexin Huang
2226485816,49454094,1,1.0,Peter Van Katwyk,Kexin Huang
48860334,49454094,1,1.0,Andreea Deac,Kexin Huang
2047844,49454094,1,1.0,Anima Anandkumar,Kexin Huang
46354410,49454094,1,1.0,K. Bergen,Kexin Huang
2188778449,49454094,1,1.0,Carla P. Gomes,Kexin Huang
2226475487,49454094,1,1.0,Shirley Ho,Kexin Huang
143967473,49454094,1,1.0,Pushmeet Kohli,Kexin Huang
1764249,49454094,1,1.0,Joan Lasenby,Kexin Huang
1702139,49454094,1,1.0,J. Leskovec,Kexin Huang
2110264337,49454094,1,1.0,Tie-Yan Liu,Kexin Huang
2613935,49454094,1,1.0,A. Manrai,Kexin Huang
2226493959,49454094,1,1.0,D. Marks,Kexin Huang
2378027,49454094,1,1.0,Bharath Ramsundar,Kexin Huang
2159642226,49454094,1,1.0,Le Song,Kexin Huang
1738536,49454094,1,1.0,Jimeng Sun,Kexin Huang
2115854801,49454094,1,1.0,Jian Tang,Kexin Huang
3444569,49454094,1,1.0,Petar Velickovic,Kexin Huang
2228923747,49454094,1,1.0,Max Welling,Kexin Huang
2359205623,49454094,1,1.0,Linfeng Zhang,Kexin Huang
13027820,49454094,1,1.0,Connor W. Coley,Kexin Huang
1865800402,49454094,1,1.0,Y. Bengio,Kexin Huang
2095762,49454094,1,1.0,M. Zitnik,Kexin Huang
2117941801,89356020,1,1.0,Ziming Liu,P. Chandak
1563693999,2117941801,1,1.0,Shengchao Liu,Ziming Liu
2117941801,2226485816,1,1.0,Ziming Liu,Peter Van Katwyk
2117941801,48860334,1,1.0,Ziming Liu,Andreea Deac
2047844,2117941801,1,1.0,Anima Anandkumar,Ziming Liu
2117941801,46354410,1,1.0,Ziming Liu,K. Bergen
2117941801,2188778449,1,1.0,Ziming Liu,Carla P. Gomes
2117941801,2226475487,1,1.0,Ziming Liu,Shirley Ho
143967473,2117941801,1,1.0,Pushmeet Kohli,Ziming Liu
1764249,2117941801,1,1.0,Joan Lasenby,Ziming Liu
1702139,2117941801,1,1.0,J. Leskovec,Ziming Liu
2110264337,2117941801,1,1.0,Tie-Yan Liu,Ziming Liu
2117941801,2613935,1,1.0,Ziming Liu,A. Manrai
2117941801,2226493959,1,1.0,Ziming Liu,D. Marks
2117941801,2378027,1,1.0,Ziming Liu,Bharath Ramsundar
2117941801,2159642226,1,1.0,Ziming Liu,Le Song
1738536,2117941801,1,1.0,Jimeng Sun,Ziming Liu
2115854801,2117941801,1,1.0,Jian Tang,Ziming Liu
2117941801,3444569,1,1.0,Ziming Liu,Petar Velickovic
2117941801,2228923747,1,1.0,Ziming Liu,Max Welling
2117941801,2359205623,1,1.0,Ziming Liu,Linfeng Zhang
13027820,2117941801,1,1.0,Connor W. Coley,Ziming Liu
1865800402,2117941801,1,1.0,Y. Bengio,Ziming Liu
2095762,2117941801,1,1.0,M. Zitnik,Ziming Liu
1563693999,89356020,1,1.0,Shengchao Liu,P. Chandak
2226485816,89356020,1,1.0,Peter Van Katwyk,P. Chandak
48860334,89356020,1,1.0,Andreea Deac,P. Chandak
2047844,89356020,1,1.0,Anima Anandkumar,P. Chandak
46354410,89356020,1,1.0,K. Bergen,P. Chandak
2188778449,89356020,1,1.0,Carla P. Gomes,P. Chandak
2226475487,89356020,1,1.0,Shirley Ho,P. Chandak
143967473,89356020,1,1.0,Pushmeet Kohli,P. Chandak
1764249,89356020,1,1.0,Joan Lasenby,P. Chandak
1702139,89356020,1,1.0,J. Leskovec,P. Chandak
2110264337,89356020,1,1.0,Tie-Yan Liu,P. Chandak
2613935,89356020,1,1.0,A. Manrai,P. Chandak
2226493959,89356020,1,1.0,D. Marks,P. Chandak
2378027,89356020,1,1.0,Bharath Ramsundar,P. Chandak
2159642226,89356020,1,1.0,Le Song,P. Chandak
1738536,89356020,1,1.0,Jimeng Sun,P. Chandak
2115854801,89356020,1,1.0,Jian Tang,P. Chandak
3444569,89356020,1,1.0,Petar Velickovic,P. Chandak
2228923747,89356020,1,1.0,Max Welling,P. Chandak
2359205623,89356020,1,1.0,Linfeng Zhang,P. Chandak
13027820,89356020,1,1.0,Connor W. Coley,P. Chandak
1865800402,89356020,1,1.0,Y. Bengio,P. Chandak
2095762,89356020,1,1.0,M. Zitnik,P. Chandak
1563693999,2226485816,1,1.0,Shengchao Liu,Peter Van Katwyk
1563693999,48860334,1,1.0,Shengchao Liu,Andreea Deac
1563693999,2047844,1,1.0,Shengchao Liu,Anima Anandkumar
1563693999,46354410,1,1.0,Shengchao Liu,K. Bergen
1563693999,2188778449,1,1.0,Shengchao Liu,Carla P. Gomes
1563693999,2226475487,1,1.0,Shengchao Liu,Shirley Ho
143967473,1563693999,1,1.0,Pushmeet Kohli,Shengchao Liu
1563693999,1764249,1,1.0,Shengchao Liu,Joan Lasenby
1563693999,1702139,1,1.0,Shengchao Liu,J. Leskovec
1563693999,2110264337,1,1.0,Shengchao Liu,Tie-Yan Liu
1563693999,2613935,1,1.0,Shengchao Liu,A. Manrai
1563693999,2226493959,1,1.0,Shengchao Liu,D. Marks
1563693999,2378027,1,1.0,Shengchao Liu,Bharath Ramsundar
1563693999,2159642226,1,1.0,Shengchao Liu,Le Song
1563693999,1738536,1,1.0,Shengchao Liu,Jimeng Sun
1563693999,2115854801,1,1.0,Shengchao Liu,Jian Tang
1563693999,3444569,1,1.0,Shengchao Liu,Petar Velickovic
1563693999,2228923747,1,1.0,Shengchao Liu,Max Welling
1563693999,2359205623,1,1.0,Shengchao Liu,Linfeng Zhang
13027820,1563693999,1,1.0,Connor W. Coley,Shengchao Liu
1563693999,1865800402,1,1.0,Shengchao Liu,Y. Bengio
1563693999,2095762,1,1.0,Shengchao Liu,M. Zitnik
2226485816,48860334,1,1.0,Peter Van Katwyk,Andreea Deac
2047844,2226485816,1,1.0,Anima Anandkumar,Peter Van Katwyk
2226485816,46354410,1,1.0,Peter Van Katwyk,K. Bergen
2188778449,2226485816,1,1.0,Carla P. Gomes,Peter Van Katwyk
2226475487,2226485816,1,1.0,Shirley Ho,Peter Van Katwyk
143967473,2226485816,1,1.0,Pushmeet Kohli,Peter Van Katwyk
1764249,2226485816,1,1.0,Joan Lasenby,Peter Van Katwyk
1702139,2226485816,1,1.0,J. Leskovec,Peter Van Katwyk
2110264337,2226485816,1,1.0,Tie-Yan Liu,Peter Van Katwyk
2226485816,2613935,1,1.0,Peter Van Katwyk,A. Manrai
2226485816,2226493959,1,1.0,Peter Van Katwyk,D. Marks
2226485816,2378027,1,1.0,Peter Van Katwyk,Bharath Ramsundar
2159642226,2226485816,1,1.0,Le Song,Peter Van Katwyk
1738536,2226485816,1,1.0,Jimeng Sun,Peter Van Katwyk
2115854801,2226485816,1,1.0,Jian Tang,Peter Van Katwyk
2226485816,3444569,1,1.0,Peter Van Katwyk,Petar Velickovic
2226485816,2228923747,1,1.0,Peter Van Katwyk,Max Welling
